# x_kpc y_kpc z_kpc flag luminosity_r_mag
-1.105390625000000000e+02 -7.190234375000000000e+02 2.085468750000000000e+02 1.000000000000000000e+00 -1.571772384643554688e+01
-4.677812500000000000e+02 2.201328125000000000e+02 4.209375000000000000e+02 1.000000000000000000e+00 -1.630083847045898438e+01
2.234375000000000000e+01 2.677812500000000000e+02 -4.294843750000000000e+02 1.000000000000000000e+00 -1.642088699340820312e+01
-2.351992187500000000e+02 -1.332031250000000000e+03 1.398296875000000000e+03 1.000000000000000000e+00 -1.496628093719482422e+01
-1.207421875000000000e+02 -1.044570312500000000e+03 3.354687500000000000e+01 1.000000000000000000e+00 -1.495140266418457031e+01
-4.498671875000000000e+02 6.510312500000000000e+02 3.917343750000000000e+02 1.000000000000000000e+00 -1.554692840576171875e+01
2.795390625000000000e+02 -5.657812500000000000e+02 3.800000000000000000e+02 1.000000000000000000e+00 -1.562577629089355469e+01
3.871914062500000000e+02 5.414062500000000000e+02 -4.030468750000000000e+02 1.000000000000000000e+00 -1.646858024597167969e+01
6.688359375000000000e+02 1.304382812500000000e+03 -8.246093750000000000e+02 1.000000000000000000e+00 -1.570919036865234375e+01
-4.759921875000000000e+02 7.069843750000000000e+02 8.983906250000000000e+02 1.000000000000000000e+00 -1.635174369812011719e+01
2.834804687500000000e+02 9.379609375000000000e+02 6.781250000000000000e+00 1.000000000000000000e+00 -1.520121765136718750e+01
2.575937500000000000e+02 -1.349390625000000000e+03 8.284687500000000000e+02 1.000000000000000000e+00 -1.651514816284179688e+01
1.049757812500000000e+03 5.608515625000000000e+02 4.755000000000000000e+02 1.000000000000000000e+00 -1.554848480224609375e+01
-2.301015625000000000e+02 -2.616640625000000000e+02 5.288437500000000000e+02 1.000000000000000000e+00 -1.681329154968261719e+01
-1.532492187500000000e+03 1.143109375000000000e+03 1.379312500000000000e+03 1.000000000000000000e+00 -1.465482234954833984e+01
3.566015625000000000e+02 4.156093750000000000e+02 3.569531250000000000e+02 1.000000000000000000e+00 -1.672045707702636719e+01
8.285937500000000000e+01 -1.331093750000000000e+02 1.169781250000000000e+03 1.000000000000000000e+00 -1.529074287414550781e+01
4.512929687500000000e+02 8.082421875000000000e+02 1.519609375000000000e+03 1.000000000000000000e+00 -1.651682472229003906e+01
-7.566445312500000000e+02 2.015156250000000000e+02 1.102812500000000000e+02 1.000000000000000000e+00 -1.478304100036621094e+01
9.685507812500000000e+02 1.947734375000000000e+03 -1.145468750000000000e+02 1.000000000000000000e+00 -1.493988704681396484e+01
-1.227859375000000000e+03 1.410546875000000000e+03 -6.045312500000000000e+02 1.000000000000000000e+00 -1.484803295135498047e+01
-1.057578125000000000e+02 -2.954375000000000000e+02 -3.045312500000000000e+02 1.000000000000000000e+00 -1.666593742370605469e+01
4.587968750000000000e+02 6.729531250000000000e+02 3.227968750000000000e+02 1.000000000000000000e+00 -1.541725826263427734e+01
-3.364882812500000000e+02 -4.837656250000000000e+02 4.493593750000000000e+02 1.000000000000000000e+00 -1.532130813598632812e+01
5.033359375000000000e+02 -8.332812500000000000e+01 1.628437500000000000e+03 1.000000000000000000e+00 -1.673081779479980469e+01
-1.969750000000000000e+03 -2.185156250000000000e+01 7.437500000000000000e+00 1.000000000000000000e+00 -1.599052906036376953e+01
-7.808945312500000000e+02 -4.724375000000000000e+02 -2.991093750000000000e+02 1.000000000000000000e+00 -1.659441184997558594e+01
-1.502812500000000000e+02 -1.332656250000000000e+02 -1.765625000000000000e+02 1.000000000000000000e+00 -1.666621398925781250e+01
9.289257812500000000e+02 3.680312500000000000e+02 -2.042640625000000000e+03 1.000000000000000000e+00 -1.542755126953125000e+01
-1.486664062500000000e+03 1.189296875000000000e+02 3.842500000000000000e+02 1.000000000000000000e+00 -1.580242729187011719e+01
3.348320312500000000e+02 7.511718750000000000e+02 -5.252031250000000000e+02 1.000000000000000000e+00 -1.579600811004638672e+01
1.140820312500000000e+02 -4.434843750000000000e+02 -1.431875000000000000e+02 1.000000000000000000e+00 -1.543531894683837891e+01
2.835546875000000000e+02 1.037109375000000000e+02 1.543906250000000000e+02 1.000000000000000000e+00 -1.624198341369628906e+01
-1.241835937500000000e+02 -2.072421875000000000e+02 -7.473437500000000000e+01 1.000000000000000000e+00 -1.679076385498046875e+01
-4.035078125000000000e+02 1.584296875000000000e+02 3.239531250000000000e+02 1.000000000000000000e+00 -1.643452453613281250e+01
5.768750000000000000e+02 -1.394593750000000000e+03 1.717171875000000000e+03 1.000000000000000000e+00 -1.565723037719726562e+01
-6.095820312500000000e+02 6.845000000000000000e+02 -1.485250000000000000e+03 1.000000000000000000e+00 -1.481208992004394531e+01
5.528867187500000000e+02 5.722578125000000000e+02 -1.767984375000000000e+03 1.000000000000000000e+00 -1.482136440277099609e+01
5.410625000000000000e+02 -3.148281250000000000e+02 1.851406250000000000e+02 1.000000000000000000e+00 -1.634394264221191406e+01
-2.166445312500000000e+02 -5.776640625000000000e+02 -8.170625000000000000e+02 1.000000000000000000e+00 -1.512747955322265625e+01
-5.239023437500000000e+02 -3.428437500000000000e+02 1.239078125000000000e+03 1.000000000000000000e+00 -1.617714500427246094e+01
1.423890625000000000e+03 8.703125000000000000e+02 -1.766375000000000000e+03 1.000000000000000000e+00 -1.544395637512207031e+01
8.592421875000000000e+02 -2.859687500000000000e+02 2.131406250000000000e+02 1.000000000000000000e+00 -1.543848705291748047e+01
1.262179687500000000e+03 3.746562500000000000e+02 2.788593750000000000e+02 1.000000000000000000e+00 -1.507607746124267578e+01
-7.189804687500000000e+02 -4.808281250000000000e+02 3.440000000000000000e+02 1.000000000000000000e+00 -1.522061252593994141e+01
2.651679687500000000e+02 -7.079765625000000000e+02 -5.475000000000000000e+01 1.000000000000000000e+00 -1.600745964050292969e+01
2.951835937500000000e+02 4.236406250000000000e+02 1.075046875000000000e+03 1.000000000000000000e+00 -1.559756374359130859e+01
1.028421875000000000e+03 1.565078125000000000e+03 2.133906250000000000e+02 1.000000000000000000e+00 -1.574386310577392578e+01
-1.741328125000000000e+02 -5.708828125000000000e+02 -1.676406250000000000e+02 1.000000000000000000e+00 -1.532328414916992188e+01
-2.908476562500000000e+02 -8.138437500000000000e+02 -1.739109375000000000e+03 1.000000000000000000e+00 -1.476863288879394531e+01
-2.101960937500000000e+03 2.452187500000000000e+02 -8.061250000000000000e+02 1.000000000000000000e+00 -1.467517185211181641e+01
1.216835937500000000e+02 -1.672421875000000000e+02 -1.495468750000000000e+02 1.000000000000000000e+00 -1.589698696136474609e+01
1.608515625000000000e+02 8.569062500000000000e+02 -5.206250000000000000e+02 1.000000000000000000e+00 -1.490987777709960938e+01
-8.788281250000000000e+01 2.460468750000000000e+02 -1.376718750000000000e+02 1.000000000000000000e+00 -1.670823478698730469e+01
1.294453125000000000e+02 2.892656250000000000e+02 1.602187500000000000e+02 1.000000000000000000e+00 -1.591583442687988281e+01
-2.274597656250000000e+03 -4.486718750000000000e+02 4.385468750000000000e+02 1.000000000000000000e+00 -1.485186672210693359e+01
4.380117187500000000e+02 1.780390625000000000e+02 -7.085937500000000000e+01 1.000000000000000000e+00 -1.579764842987060547e+01
6.220859375000000000e+02 6.878750000000000000e+02 -3.627500000000000000e+02 1.000000000000000000e+00 -1.559423065185546875e+01
-3.565625000000000000e+02 8.163828125000000000e+02 -1.858828125000000000e+03 1.000000000000000000e+00 -1.615930175781250000e+01
5.930156250000000000e+02 1.235289062500000000e+03 4.047968750000000000e+02 1.000000000000000000e+00 -1.542284870147705078e+01
5.151875000000000000e+02 1.608515625000000000e+02 7.287656250000000000e+02 1.000000000000000000e+00 -1.495552158355712891e+01
-1.174878906250000000e+03 -1.532812500000000000e+01 -5.764218750000000000e+02 1.000000000000000000e+00 -1.495250511169433594e+01
-5.683281250000000000e+02 -8.323281250000000000e+02 -2.348281250000000000e+02 1.000000000000000000e+00 -1.527145385742187500e+01
9.847656250000000000e+00 -3.386328125000000000e+02 -2.193750000000000000e+02 1.000000000000000000e+00 -1.574512100219726562e+01
-6.285820312500000000e+02 -2.563750000000000000e+02 -7.392656250000000000e+02 1.000000000000000000e+00 -1.573523712158203125e+01
1.324515625000000000e+03 1.430578125000000000e+03 3.588281250000000000e+02 1.000000000000000000e+00 -1.579239368438720703e+01
8.032070312500000000e+02 3.627500000000000000e+02 6.098750000000000000e+02 1.000000000000000000e+00 -1.566297721862792969e+01
-1.306996093750000000e+03 -1.070039062500000000e+03 1.117703125000000000e+03 1.000000000000000000e+00 -1.495998382568359375e+01
2.010156250000000000e+02 8.622812500000000000e+02 2.114671875000000000e+03 1.000000000000000000e+00 -1.546838283538818359e+01
1.179437500000000000e+03 4.012343750000000000e+02 4.929531250000000000e+02 1.000000000000000000e+00 -1.499749660491943359e+01
-7.971250000000000000e+02 -4.346875000000000000e+02 1.098109375000000000e+03 1.000000000000000000e+00 -1.553219890594482422e+01
-9.340429687500000000e+02 -1.153710937500000000e+03 -3.720312500000000000e+01 1.000000000000000000e+00 -1.491004276275634766e+01
-5.929062500000000000e+02 -6.788203125000000000e+02 3.824375000000000000e+02 1.000000000000000000e+00 -1.552908802032470703e+01
-1.608398437500000000e+02 -1.458875000000000000e+03 9.015312500000000000e+02 1.000000000000000000e+00 -1.534297943115234375e+01
8.193359375000000000e+01 -2.723828125000000000e+02 -1.245937500000000000e+02 1.000000000000000000e+00 -1.585161304473876953e+01
-3.054648437500000000e+02 5.607578125000000000e+02 5.003750000000000000e+02 1.000000000000000000e+00 -1.552647209167480469e+01
-2.601601562500000000e+02 -7.339609375000000000e+02 1.180562500000000000e+03 1.000000000000000000e+00 -1.573873901367187500e+01
-1.480546875000000000e+03 4.222656250000000000e+01 -1.445781250000000000e+02 1.000000000000000000e+00 -1.525770854949951172e+01
-1.466085937500000000e+03 -8.234375000000000000e+01 7.822500000000000000e+02 1.000000000000000000e+00 -1.487810325622558594e+01
-1.505597656250000000e+03 -2.764843750000000000e+01 4.522343750000000000e+02 1.000000000000000000e+00 -1.622811889648437500e+01
-4.182421875000000000e+01 7.219687500000000000e+02 1.180468750000000000e+03 1.000000000000000000e+00 -1.505141544342041016e+01
-1.405132812500000000e+03 -1.045187500000000000e+03 6.893437500000000000e+02 1.000000000000000000e+00 -1.575058364868164062e+01
1.280390625000000000e+03 -4.617265625000000000e+02 9.695312500000000000e+01 1.000000000000000000e+00 -1.546036624908447266e+01
3.864453125000000000e+01 -1.143515625000000000e+02 9.028125000000000000e+02 1.000000000000000000e+00 -1.570476341247558594e+01
3.742695312500000000e+02 -2.281640625000000000e+02 1.250328125000000000e+03 1.000000000000000000e+00 -1.489396286010742188e+01
-4.377265625000000000e+02 1.259710937500000000e+03 -1.651390625000000000e+03 1.000000000000000000e+00 -1.478237438201904297e+01
-1.902148437500000000e+02 -3.546875000000000000e+00 -2.566093750000000000e+02 1.000000000000000000e+00 -1.626549148559570312e+01
4.109804687500000000e+02 -2.060468750000000000e+02 4.951406250000000000e+02 1.000000000000000000e+00 -1.630953407287597656e+01
-5.420507812500000000e+02 1.441875000000000000e+02 -9.419843750000000000e+02 1.000000000000000000e+00 -1.573775291442871094e+01
1.988281250000000000e+02 -1.452953125000000000e+03 1.373312500000000000e+03 1.000000000000000000e+00 -1.560046195983886719e+01
-4.131835937500000000e+02 3.494453125000000000e+02 3.022812500000000000e+02 1.000000000000000000e+00 -1.542251110076904297e+01
-8.134648437500000000e+02 1.787968750000000000e+02 -5.038906250000000000e+02 1.000000000000000000e+00 -1.591090583801269531e+01
3.109765625000000000e+02 -2.473281250000000000e+02 4.555625000000000000e+02 1.000000000000000000e+00 -1.589740848541259766e+01
-4.080468750000000000e+01 -7.631328125000000000e+02 1.173437500000000000e+02 1.000000000000000000e+00 -1.477141189575195312e+01
-4.277734375000000000e+01 3.416875000000000000e+02 5.935937500000000000e+01 1.000000000000000000e+00 -1.635142707824707031e+01
-9.476562500000000000e+00 4.567031250000000000e+02 2.351875000000000000e+02 1.000000000000000000e+00 -1.597892284393310547e+01
-6.836250000000000000e+02 1.896171875000000000e+02 -7.003437500000000000e+02 1.000000000000000000e+00 -1.596088409423828125e+01
-1.815703125000000000e+02 3.636484375000000000e+02 1.728125000000000000e+01 1.000000000000000000e+00 -1.601659202575683594e+01
-8.029296875000000000e+01 -2.606250000000000000e+02 -2.254687500000000000e+02 1.000000000000000000e+00 -1.630057525634765625e+01
7.326171875000000000e+01 -2.878750000000000000e+02 -2.480937500000000000e+02 1.000000000000000000e+00 -1.502277183532714844e+01
-9.049492187500000000e+02 6.464843750000000000e+02 -2.473750000000000000e+02 1.000000000000000000e+00 -1.603656578063964844e+01
2.101484375000000000e+02 2.487890625000000000e+02 5.485937500000000000e+01 1.000000000000000000e+00 -1.584300613403320312e+01
-5.089062500000000000e+01 -9.014843750000000000e+01 -1.759687500000000000e+02 1.000000000000000000e+00 -1.620156288146972656e+01
-9.895195312500000000e+02 -1.159218750000000000e+03 9.129687500000000000e+01 1.000000000000000000e+00 -1.540880012512207031e+01
7.209414062500000000e+02 -2.580937500000000000e+02 1.781250000000000000e+02 1.000000000000000000e+00 -1.505304527282714844e+01
-6.993828125000000000e+02 3.485859375000000000e+02 -8.261250000000000000e+02 1.000000000000000000e+00 -1.492276287078857422e+01
1.368203125000000000e+02 -3.135312500000000000e+02 5.407968750000000000e+02 1.000000000000000000e+00 -1.524648284912109375e+01
-7.392304687500000000e+02 -1.582851562500000000e+03 3.181250000000000000e+01 1.000000000000000000e+00 -1.505644416809082031e+01
5.934921875000000000e+02 1.752171875000000000e+03 -5.690625000000000000e+02 1.000000000000000000e+00 -1.564996814727783203e+01
-8.111835937500000000e+02 2.447343750000000000e+02 -1.760328125000000000e+03 1.000000000000000000e+00 -1.470931911468505859e+01
-6.181679687500000000e+02 -3.280234375000000000e+02 6.670156250000000000e+02 1.000000000000000000e+00 -1.517407798767089844e+01
1.198671875000000000e+03 7.330859375000000000e+02 6.345625000000000000e+02 1.000000000000000000e+00 -1.588717460632324219e+01
-4.413789062500000000e+02 1.562375000000000000e+03 -2.174375000000000000e+02 1.000000000000000000e+00 -1.625927543640136719e+01
-4.738828125000000000e+02 -3.588125000000000000e+02 -1.076562500000000000e+01 1.000000000000000000e+00 -1.478934001922607422e+01
-1.312109375000000000e+01 -6.852343750000000000e+02 -1.599218750000000000e+03 1.000000000000000000e+00 -1.473926734924316406e+01
6.543945312500000000e+02 -9.391406250000000000e+01 4.042187500000000000e+02 1.000000000000000000e+00 -1.507102966308593750e+01
-1.442851562500000000e+02 -1.429203125000000000e+03 1.310140625000000000e+03 1.000000000000000000e+00 -1.602532958984375000e+01
1.003023437500000000e+03 -1.291992187500000000e+03 1.545234375000000000e+03 1.000000000000000000e+00 -1.490545368194580078e+01
-4.111328125000000000e+02 -5.932500000000000000e+02 1.298375000000000000e+03 1.000000000000000000e+00 -1.571824741363525391e+01
-8.548281250000000000e+02 -8.693750000000000000e+02 -8.364375000000000000e+02 1.000000000000000000e+00 -1.529642868041992188e+01
1.959453125000000000e+02 9.869531250000000000e+01 6.368750000000000000e+01 1.000000000000000000e+00 -1.541030502319335938e+01
-3.390625000000000000e+00 -1.822351562500000000e+03 -2.428125000000000000e+01 1.000000000000000000e+00 -1.540402603149414062e+01
5.693164062500000000e+02 -5.060390625000000000e+02 5.815000000000000000e+02 1.000000000000000000e+00 -1.547002983093261719e+01
9.553906250000000000e+01 -2.552734375000000000e+02 4.478125000000000000e+01 1.000000000000000000e+00 -1.523740577697753906e+01
1.045585937500000000e+02 1.080000000000000000e+02 3.401406250000000000e+02 1.000000000000000000e+00 -1.593473434448242188e+01
-3.565273437500000000e+02 -2.085468750000000000e+02 -3.757812500000000000e+02 1.000000000000000000e+00 -1.590511322021484375e+01
7.100781250000000000e+02 5.990546875000000000e+02 -5.057812500000000000e+01 1.000000000000000000e+00 -1.624165534973144531e+01
-7.461328125000000000e+01 6.953125000000000000e+01 -2.023125000000000000e+02 1.000000000000000000e+00 -1.587472534179687500e+01
1.118390625000000000e+03 8.309843750000000000e+02 6.823437500000000000e+01 1.000000000000000000e+00 -1.504031944274902344e+01
-1.924257812500000000e+02 1.728398437500000000e+03 -1.402718750000000000e+03 1.000000000000000000e+00 -1.499738883972167969e+01
1.449062500000000000e+02 -5.771875000000000000e+01 -4.371875000000000000e+02 1.000000000000000000e+00 -1.481101799011230469e+01
6.066406250000000000e+00 -1.154296875000000000e+02 -3.760937500000000000e+01 1.000000000000000000e+00 -1.501156139373779297e+01
-6.490937500000000000e+02 9.339843750000000000e+01 -5.750156250000000000e+02 1.000000000000000000e+00 -1.483681774139404297e+01
5.254101562500000000e+02 -2.032031250000000000e+02 -7.984375000000000000e+01 1.000000000000000000e+00 -1.558107089996337891e+01
-5.712382812500000000e+02 6.405859375000000000e+02 -2.356875000000000000e+02 1.000000000000000000e+00 -1.482434749603271484e+01
-1.014062500000000000e+01 -4.518750000000000000e+02 -2.878281250000000000e+02 1.000000000000000000e+00 -1.549562549591064453e+01
7.046406250000000000e+02 1.143093750000000000e+03 5.809062500000000000e+02 1.000000000000000000e+00 -1.500827312469482422e+01
-9.804687500000000000e-01 2.078828125000000000e+02 -1.843750000000000000e+00 1.000000000000000000e+00 -1.532229995727539062e+01
-3.228593750000000000e+02 8.442343750000000000e+02 -1.037187500000000000e+02 1.000000000000000000e+00 -1.580123710632324219e+01
-8.870703125000000000e+01 6.785859375000000000e+02 4.308593750000000000e+02 1.000000000000000000e+00 -1.535349369049072266e+01
1.420929687500000000e+03 5.910781250000000000e+02 4.512343750000000000e+02 1.000000000000000000e+00 -1.522729969024658203e+01
1.887851562500000000e+02 -1.082656250000000000e+02 2.074218750000000000e+02 1.000000000000000000e+00 -1.500882530212402344e+01
-3.411093750000000000e+02 -1.020625000000000000e+02 -9.015625000000000000e+02 1.000000000000000000e+00 -1.493046951293945312e+01
-1.508203125000000000e+02 -8.763281250000000000e+02 -1.715796875000000000e+03 1.000000000000000000e+00 -1.467766571044921875e+01
-1.557890625000000000e+02 1.174296875000000000e+02 -1.106562500000000000e+02 1.000000000000000000e+00 -1.471176242828369141e+01
-1.181523437500000000e+02 -1.150625000000000000e+02 -1.497187500000000000e+02 1.000000000000000000e+00 -1.561632061004638672e+01
-1.742187500000000000e+02 -9.805781250000000000e+02 8.413437500000000000e+02 1.000000000000000000e+00 -1.503461551666259766e+01
1.129140625000000000e+03 3.675078125000000000e+02 6.218750000000000000e+02 1.000000000000000000e+00 -1.549692153930664062e+01
3.807109375000000000e+02 1.490000000000000000e+02 7.936406250000000000e+02 1.000000000000000000e+00 -1.522892379760742188e+01
-2.743046875000000000e+02 -2.240937500000000000e+02 -3.730000000000000000e+02 1.000000000000000000e+00 -1.479018211364746094e+01
-9.342070312500000000e+02 4.551562500000000000e+02 -5.798281250000000000e+02 1.000000000000000000e+00 -1.483996295928955078e+01
-8.367187500000000000e+00 -6.679687500000000000e+00 -2.139375000000000000e+02 1.000000000000000000e+00 -1.488840198516845703e+01
-4.884375000000000000e+01 -1.778125000000000000e+01 -6.112500000000000000e+01 1.000000000000000000e+00 -1.469331741333007812e+01
