group id	id	x	y	z	g	r
275	390090	-27.765625	16.765625	-843.08984375	-17.317893981933594	-16.678539276123047
275	390096	35.7734375	-15.375	-120.4921875	-16.1652774810791	-15.434497833251953
275	389935	19.0234375	-21.078125	51.12109375	-21.10393524169922	-20.236852645874023
275	390102	622.6171875	-318.734375	-283.37890625	-16.20995330810547	-15.525935173034668
275	389936	-49.0703125	42.875	91.41796875	-20.93329429626465	-20.034799575805664
275	389938	92.28125	-94.921875	496.4375	-20.70256233215332	-20.22296714782715
275	389939	20.4921875	-5.515625	-27.125	-21.007722854614258	-20.156505584716797
275	390161	89.09375	-40.5	430.36328125	-16.523212432861328	-15.743474006652832
275	389941	500.125	-159.796875	-100.46875	-19.57212257385254	-18.837100982666016
275	389942	101.5546875	-19.21875	58.921875	-20.531314849853516	-19.646833419799805
275	390196	50.6015625	87.078125	42.51171875	-16.370256423950195	-15.652267456054688
275	389944	-77.625	309.125	755.15234375	-19.69169044494629	-18.903255462646484
275	389945	-5.65625	6.8125	23.1875	-20.35248374938965	-19.462520599365234
275	389922	38.6015625	-99.140625	107.5390625	-21.967487335205078	-21.085920333862305
275	389948	46.59375	-78.46875	-451.37109375	-19.7700252532959	-18.951108932495117
275	389950	556.5	-7.828125	648.359375	-16.58336067199707	-15.932412147521973
275	389951	44.59375	86.40625	-83.2734375	-19.71319007873535	-18.840152740478516
275	389953	-81.2734375	-112.890625	-83.0390625	-18.49382972717285	-18.000051498413086
275	390286	-650.546875	64.625	-327.00390625	-17.788442611694336	-17.324676513671875
275	389954	95.6796875	-99.0	20.9140625	-19.903926849365234	-19.03202247619629
275	389957	-135.53125	-191.203125	-9.30078125	-16.897485733032227	-16.400066375732422
275	389960	53.0703125	16.78125	-55.0546875	-18.997821807861328	-18.157960891723633
275	389965	-32.046875	584.765625	97.44140625	-17.480239868164062	-16.952024459838867
275	389966	-63.0859375	-117.234375	-570.90234375	-16.67844009399414	-15.99219799041748
275	389923	-31.8359375	338.078125	-1.37890625	-21.52918243408203	-21.035932540893555
275	389969	63.1640625	445.03125	-289.01171875	-16.353212356567383	-15.856950759887695
275	389970	-54.7421875	247.609375	-473.8515625	-15.999013900756836	-15.427699089050293
275	389972	-326.2734375	681.15625	419.140625	-15.738614082336426	-15.137374877929688
275	389975	-638.2265625	-249.328125	669.69140625	-15.565184593200684	-15.040200233459473
275	389977	-92.328125	103.03125	6.45703125	-17.327396392822266	-16.644453048706055
275	389978	-77.78125	-45.640625	-358.17578125	-18.165416717529297	-17.4376163482666
275	389925	91.359375	2.5625	454.73046875	-21.764848709106445	-20.94775390625
275	389981	-76.859375	16.421875	-321.359375	-16.21772003173828	-15.60256576538086
275	389991	570.8671875	-31.4375	253.58984375	-16.031875610351562	-15.379898071289062
275	389927	-97.984375	11.734375	-97.37890625	-21.64031982421875	-20.77625274658203
275	390000	-41.6875	-22.171875	5.62890625	-17.770790100097656	-16.996076583862305
275	390003	-9.40625	651.46875	-606.484375	-16.05730438232422	-15.428582191467285
275	390007	33.8203125	162.703125	359.671875	-16.16405487060547	-15.520291328430176
275	389928	7.46875	-405.796875	-73.5703125	-20.670852661132812	-19.84046745300293
275	390017	13.9140625	-47.359375	-723.72265625	-18.806915283203125	-18.0203857421875
275	389929	-233.78125	-68.609375	-422.27734375	-21.06355857849121	-20.47944450378418
275	390023	-239.5	-67.328125	-425.0625	-18.79737663269043	-18.163143157958984
275	390027	92.3046875	73.21875	57.734375	-16.3531436920166	-15.649548530578613
275	390032	-17.7734375	55.703125	33.390625	-16.41572380065918	-15.809121131896973
275	390033	22.890625	326.9375	-111.65234375	-15.8264799118042	-15.188189506530762
275	389930	-190.9375	273.15625	490.2890625	-20.51509666442871	-19.964046478271484
275	390045	-23.34375	-77.1875	225.07421875	-17.869794845581055	-17.027141571044922
275	390046	-248.0703125	-73.9375	-846.078125	-17.32952308654785	-16.593734741210938
275	390048	20.8125	39.4375	19.45703125	-15.744331359863281	-15.083562850952148
275	389931	-624.7578125	67.09375	-279.61328125	-20.474573135375977	-19.956371307373047
275	390049	38.3046875	-35.625	-86.640625	-16.81093406677246	-16.113012313842773
275	390055	-101.09375	-124.78125	-139.01953125	-16.549104690551758	-15.843488693237305
2839	1013356	0.0	0.0	0.0	-22.764278411865234	-21.946386337280273
2839	1013357	-27.5625	220.03125	40.90625	-21.290912628173828	-20.461641311645508
2839	1013367	-36.703125	162.359375	25.4375	-17.05467987060547	-16.38852310180664
2839	1013378	-26.03125	-77.75	65.46875	-17.871047973632812	-17.020339965820312
2839	1013379	-31.0	47.59375	-1.75	-16.16423797607422	-15.485880851745605
2839	1013358	27.3125	-169.90625	94.015625	-20.011140823364258	-19.35563087463379
2839	1013359	430.78125	-281.546875	28.84375	-18.21384620666504	-17.484657287597656
2839	1013360	50.65625	214.5	-279.546875	-17.609725952148438	-16.904695510864258
2839	1013361	88.734375	-225.3125	-215.8125	-15.865283012390137	-15.346678733825684
2839	1013362	-51.5	110.109375	101.203125	-18.723894119262695	-17.93497657775879
2839	1013364	51.5625	23.359375	100.296875	-19.035655975341797	-18.18440818786621
2839	1013365	-15.46875	-92.15625	6.953125	-18.591392517089844	-17.761661529541016
2842	1013710	0.0	0.0	0.0	-21.61142349243164	-20.778444290161133
2842	1013711	22.15625	65.015625	-7.765625	-21.958843231201172	-21.112285614013672
2842	1013723	-35.1875	93.890625	194.0	-15.596064567565918	-15.127851486206055
2842	1013724	0.5625	-113.375	87.6875	-16.768693923950195	-16.09758949279785
2842	1013712	229.640625	179.890625	398.375	-20.739452362060547	-20.1662540435791
2842	1013733	-92.234375	90.625	61.34375	-16.190814971923828	-15.49541187286377
2842	1013713	-103.5	28.625	-182.015625	-19.762807846069336	-19.054872512817383
2842	1013714	-95.5	52.328125	-102.359375	-20.079910278320312	-19.39077377319336
2842	1013716	40.46875	121.046875	-63.46875	-18.544532775878906	-17.996673583984375
2842	1013717	33.515625	331.40625	-76.46875	-18.45469856262207	-18.09207534790039
2842	1013718	-78.109375	82.265625	-0.421875	-19.908903121948242	-19.268770217895508
2842	1013719	84.96875	-27.296875	80.796875	-18.22595977783203	-17.611427307128906
2842	1013720	256.875	84.296875	354.015625	-15.694478034973145	-15.19879150390625
2844	1013933	0.0	0.0	0.0	-21.61687660217285	-20.75468635559082
2844	1013935	-86.6171875	-16.87890625	-35.87109375	-20.662124633789062	-19.982398986816406
2844	1013954	73.078125	-20.5078125	107.68359375	-16.750240325927734	-16.095802307128906
2844	1013957	-19.8203125	86.28515625	-21.69921875	-16.00632095336914	-15.344361305236816
2844	1013936	-172.6796875	35.67578125	-63.9140625	-20.161296844482422	-19.660907745361328
2844	1013937	-10.5703125	-61.2109375	-57.58203125	-20.766035079956055	-20.374006271362305
2844	1013938	62.171875	9.55078125	58.703125	-18.98522186279297	-18.430583953857422
2844	1013940	39.921875	-57.796875	99.53515625	-18.706623077392578	-18.05633544921875
2844	1013941	75.625	316.02734375	-42.61328125	-18.239788055419922	-17.782001495361328
2844	1013944	-38.796875	74.90234375	-60.421875	-18.918869018554688	-18.54384422302246
2845	1014073	0.0	0.0	0.0	-22.09662437438965	-21.2412052154541
2845	1014076	33.40625	74.0234375	199.888671875	-21.17133140563965	-20.480802536010742
2845	1014088	-43.203125	16.5078125	146.525390625	-17.232776641845703	-16.467836380004883
2845	1014090	7.40625	92.625	-11.94140625	-15.77499771118164	-15.072256088256836
2845	1014077	37.1875	71.6328125	75.193359375	-17.657154083251953	-16.99555206298828
2845	1014078	51.078125	-68.828125	-9.2890625	-19.18104362487793	-18.433969497680664
2845	1014079	-41.46875	10.0546875	34.9453125	-16.228506088256836	-15.767863273620605
2845	1014080	0.1875	36.5859375	-30.25390625	-17.905439376831055	-17.178041458129883
2845	1014082	-31.390625	34.3046875	30.162109375	-18.712045669555664	-17.97581672668457
2845	1014086	-51.71875	86.125	-9.115234375	-16.01608657836914	-15.386795043945312
2846	1014177	0.0	0.0	0.0	-22.29060935974121	-21.43865394592285
2846	1014178	9.82421875	42.203125	78.984375	-21.390899658203125	-20.571475982666016
2846	1014189	98.01171875	-202.625	16.28125	-17.92877197265625	-17.612293243408203
2846	1014193	165.5703125	81.890625	-160.0	-15.83820915222168	-15.371757507324219
2846	1014195	-93.234375	-28.0390625	-72.90625	-16.95195770263672	-16.32707405090332
2846	1014180	-91.73046875	94.5859375	79.5625	-21.149391174316406	-20.688005447387695
2846	1014202	91.046875	-99.8828125	44.734375	-17.244997024536133	-16.575593948364258
2846	1014181	-43.6328125	-157.484375	-148.859375	-19.823190689086914	-19.358722686767578
2846	1014221	14.70703125	-38.4453125	60.640625	-16.36766242980957	-16.117351531982422
2846	1014182	-86.28515625	-263.6015625	73.09375	-18.251972198486328	-17.726024627685547
2846	1014183	3.13671875	-255.734375	-115.78125	-19.892757415771484	-19.25303840637207
2846	1014184	27.67578125	-36.3515625	57.390625	-19.835981369018555	-19.538101196289062
2846	1014186	-214.98828125	84.8671875	-40.3125	-18.489837646484375	-17.843704223632812
2846	1014187	-28.15625	12.1953125	-8.921875	-18.802438735961914	-18.33211326599121
2846	1014188	-102.4609375	-61.046875	-93.28125	-18.68157196044922	-18.170068740844727
2847	1014313	0.0	0.0	0.0	-22.139644622802734	-21.277725219726562
2847	1014314	-106.921875	-318.90625	-15.390625	-20.162940979003906	-19.431499481201172
2847	1014328	-12.953125	-67.84375	56.2421875	-15.818719863891602	-15.207906723022461
2847	1014333	32.828125	98.40625	26.484375	-15.77763557434082	-15.139851570129395
2847	1014315	-70.625	77.5625	35.296875	-19.6837158203125	-19.018077850341797
2847	1014316	-206.234375	97.71875	-87.46875	-17.730648040771484	-16.989351272583008
2847	1014317	-100.359375	-260.8125	-198.6953125	-17.268230438232422	-16.645648956298828
2847	1014318	-4.203125	20.375	7.65625	-18.995542526245117	-18.114839553833008
2847	1014319	-81.078125	-71.25	-176.78125	-17.328611373901367	-16.64945411682129
2847	1014320	-38.046875	30.875	-35.1328125	-17.862611770629883	-17.164039611816406
2847	1014321	-1.453125	90.25	84.2578125	-18.43395233154297	-17.643606185913086
2848	1014426	0.0	0.0	0.0	-22.1993408203125	-21.338619232177734
2848	1014429	2.25	-69.34765625	72.28515625	-21.10898208618164	-20.40382957458496
2848	1014451	59.109375	20.13671875	-75.6171875	-17.46123504638672	-16.669837951660156
2848	1014431	-75.1875	-77.54296875	27.31640625	-20.786130905151367	-19.940324783325195
2848	1014470	98.359375	140.08984375	-4.58984375	-15.196956634521484	-15.027361869812012
2848	1014477	35.890625	-96.828125	-9.74609375	-16.349647521972656	-15.600247383117676
2848	1014432	92.515625	9.2734375	-25.09375	-20.71092987060547	-19.943811416625977
2848	1014439	54.859375	-28.140625	344.73046875	-17.243101119995117	-16.58360481262207
2850	1014657	0.0	0.0	0.0	-22.62115478515625	-21.766088485717773
2850	1014658	14.875	-90.0625	-81.84375	-20.90707778930664	-20.080434799194336
2850	1014660	-14.09375	101.390625	49.359375	-20.18656349182129	-19.420812606811523
2850	1014661	58.9375	54.203125	-65.515625	-19.377479553222656	-18.57905387878418
2850	1014663	-33.03125	-79.046875	85.40625	-18.22679901123047	-17.475669860839844
2850	1014666	-14.65625	34.65625	-44.96875	-17.273719787597656	-16.542404174804688
2850	1014667	39.78125	79.234375	45.53125	-17.148183822631836	-16.412994384765625
2851	1014747	0.0	0.0	0.0	-22.412561416625977	-21.560863494873047
2851	1014750	62.84375	-20.5	82.19921875	-20.580928802490234	-19.928966522216797
2851	1014761	49.5703125	-60.78125	16.0703125	-18.720182418823242	-17.885019302368164
2851	1014763	49.5078125	9.3125	216.0859375	-16.342365264892578	-15.693180084228516
2851	1014752	-95.34375	38.234375	366.625	-17.121129989624023	-16.74068832397461
2851	1014754	6.6640625	-98.96875	195.375	-16.691457748413086	-16.01619529724121
2851	1014755	39.6171875	8.1875	-75.7109375	-19.377574920654297	-18.525856018066406
2851	1014756	-76.3125	-47.5625	-81.11328125	-18.600011825561523	-17.813692092895508
2851	1014757	-28.3125	-33.703125	-15.5625	-18.735034942626953	-17.88808822631836
2851	1014758	126.5546875	-340.703125	178.39453125	-15.759057998657227	-15.231860160827637
2851	1014759	-334.484375	-80.640625	-78.68359375	-17.27648162841797	-16.79727554321289
2852	1014852	0.0	0.0	0.0	-22.6545352935791	-21.793058395385742
2852	1014853	421.021484375	136.6015625	-55.390625	-21.064289093017578	-20.346479415893555
2852	1014862	32.424072265625	83.71875	-35.0859375	-18.789640426635742	-18.288545608520508
2852	1014863	-20.45751953125	-209.328125	36.84375	-18.180049896240234	-17.58859634399414
2852	1014864	3.77978515625	4.6875	-20.78125	-16.820947647094727	-16.184371948242188
2852	1014873	68.73291015625	-62.78125	1.1875	-16.099225997924805	-15.424033164978027
2852	1014854	-57.01220703125	280.8359375	-100.25	-19.972108840942383	-19.377094268798828
2852	1014855	77.281005859375	-46.7734375	165.71875	-18.806020736694336	-18.180620193481445
2852	1014856	-12.4853515625	-258.3828125	45.828125	-17.75963592529297	-17.317039489746094
2852	1014857	4.24951171875	-286.9140625	171.71875	-17.75621795654297	-17.19783592224121
2852	1014858	190.600341796875	14.21875	-94.59375	-18.592008590698242	-18.1922664642334
2852	1014859	72.198974609375	56.40625	-19.0625	-17.755155563354492	-17.142995834350586
2852	1014860	-24.8115234375	-77.75	43.3203125	-18.857513427734375	-18.101455688476562
276	390684	0.0	0.0	0.0	-23.117435455322266	-22.28954315185547
276	390686	-463.421875	-178.52734375	386.28125	-21.091691970825195	-20.254838943481445
276	390696	-59.703125	90.59375	-16.375	-20.43069076538086	-19.639991760253906
276	390830	85.125	59.23828125	81.125	-15.806831359863281	-15.124581336975098
276	390834	-303.96875	24.95703125	347.15625	-15.72437572479248	-15.08803653717041
276	390835	-783.71875	-15.3671875	61.984375	-17.50892448425293	-16.69460678100586
276	390836	122.703125	43.21484375	42.40625	-17.12946128845215	-16.3392333984375
276	390697	27.453125	737.9765625	50.578125	-20.51845932006836	-19.67095947265625
276	390843	-54.921875	95.19921875	-205.5	-16.23029136657715	-15.465965270996094
276	390846	100.328125	37.48828125	-46.25	-17.02668571472168	-16.19035530090332
276	390698	313.53125	-98.67578125	-70.09375	-19.85396957397461	-19.378692626953125
276	390699	-17.25	-59.5390625	2.078125	-20.73811912536621	-19.8874454498291
276	390700	-31.453125	190.10546875	-150.953125	-20.260242462158203	-19.458486557006836
276	390701	-20.71875	-312.640625	473.125	-20.014719009399414	-19.384098052978516
276	390902	45.671875	-29.84375	-26.4375	-16.004453659057617	-15.123623847961426
276	390705	-43.453125	172.5234375	92.46875	-20.466049194335938	-19.60782814025879
276	390917	8.1875	62.25	8.546875	-16.257946014404297	-15.566689491271973
276	390706	-41.921875	6.06640625	47.796875	-19.873403549194336	-19.020551681518555
276	390707	-79.484375	39.37890625	-41.8125	-19.797483444213867	-19.00264549255371
276	390708	75.625	-8.61328125	-774.5	-18.559757232666016	-17.8209228515625
276	390688	69.21875	124.9140625	-324.03125	-21.507545471191406	-20.66706085205078
276	390709	-490.875	445.453125	-524.75	-19.647396087646484	-18.836231231689453
276	390711	207.453125	-17.14453125	744.484375	-17.83470916748047	-17.110090255737305
276	390977	-93.03125	-971.74609375	-4.75	-16.905189514160156	-16.099252700805664
276	390712	-337.53125	-62.80859375	446.796875	-18.00361442565918	-17.588171005249023
276	390713	-239.296875	8.28125	163.34375	-18.504913330078125	-17.745386123657227
276	390714	-3.0	-129.57421875	188.296875	-19.95507049560547	-19.117284774780273
276	390715	-171.34375	314.78515625	382.296875	-19.521312713623047	-18.71082878112793
276	390717	147.921875	59.40234375	-490.0	-17.9418888092041	-17.211442947387695
276	390718	72.015625	-100.671875	15.984375	-19.189300537109375	-18.376096725463867
276	390719	769.40625	609.0390625	-81.859375	-17.371448516845703	-16.724964141845703
276	390720	-66.390625	-848.81640625	48.671875	-18.55750274658203	-17.808313369750977
276	390689	44.890625	32.4140625	-41.90625	-21.922069549560547	-21.0286865234375
276	390722	-47.171875	436.4296875	34.671875	-15.377544403076172	-15.080449104309082
276	390725	-473.046875	-73.91015625	684.328125	-16.930021286010742	-16.391775131225586
276	390727	-69.796875	-92.984375	-48.171875	-19.339231491088867	-18.503803253173828
276	390728	-30.53125	180.09375	-103.375	-19.048948287963867	-18.282657623291016
276	390729	-681.234375	-445.59765625	323.078125	-17.95484733581543	-17.208738327026367
276	390730	168.171875	18.94140625	-202.0	-16.559894561767578	-16.052284240722656
276	390731	205.28125	-94.19140625	569.0625	-16.33721160888672	-16.063709259033203
276	390732	0.140625	83.9140625	14.140625	-19.177568435668945	-18.30894660949707
276	390734	-128.6875	198.59375	255.171875	-18.271596908569336	-17.54894256591797
276	390690	-87.546875	-111.765625	-530.5625	-21.430910110473633	-20.584444046020508
276	390735	34.015625	-913.71484375	-101.234375	-16.6689453125	-16.133098602294922
276	390736	-80.1875	277.27734375	-102.46875	-17.77133560180664	-17.188955307006836
276	390737	100.984375	480.625	-736.5	-16.31403160095215	-16.070693969726562
276	390743	-236.984375	196.2421875	-603.265625	-15.551180839538574	-15.027788162231445
276	390744	-418.015625	223.09375	-526.09375	-16.4110164642334	-15.781638145446777
276	390751	-8.96875	-54.84765625	74.203125	-16.871374130249023	-16.33274269104004
276	390754	-848.796875	-134.10546875	20.90625	-17.016704559326172	-16.2984619140625
276	390691	-94.96875	-930.125	14.84375	-21.381187438964844	-20.59676170349121
276	390755	29.59375	-21.71875	-5.515625	-18.36274528503418	-17.584131240844727
276	390756	-147.40625	410.38671875	-107.8125	-16.770145416259766	-16.116561889648438
276	390759	446.625	-69.5625	191.921875	-17.20063018798828	-16.480642318725586
276	390760	-608.90625	80.4296875	248.125	-16.964374542236328	-16.310611724853516
276	390762	41.75	2.484375	-97.234375	-18.24897003173828	-17.473770141601562
276	390763	-324.359375	-334.69140625	3.921875	-16.680788040161133	-16.000980377197266
276	390692	29.953125	104.73046875	-103.578125	-21.26607322692871	-20.3946590423584
276	390770	565.28125	272.89453125	-118.703125	-17.024362564086914	-16.311769485473633
276	390772	-43.90625	16.203125	36.234375	-17.906503677368164	-17.053173065185547
276	390773	270.125	632.6875	-101.8125	-15.689388275146484	-15.032387733459473
276	390776	-603.625	-64.8515625	22.3125	-16.308446884155273	-15.634185791015625
276	390778	-235.4375	13.25	81.875	-17.069446563720703	-16.34477996826172
276	390693	-12.203125	-60.2421875	59.71875	-20.74888801574707	-19.898876190185547
276	390786	94.90625	-70.6875	-97.296875	-15.661837577819824	-15.063496589660645
276	390791	-55.546875	197.1171875	30.296875	-16.62093162536621	-15.957210540771484
276	390694	790.671875	55.18359375	578.109375	-20.051593780517578	-19.247112274169922
276	390803	317.171875	206.91015625	-389.203125	-16.293840408325195	-15.62443733215332
276	390811	-277.515625	-441.66015625	-31.640625	-15.891180038452148	-15.24290943145752
276	390695	95.546875	-68.53125	-166.625	-20.798603057861328	-19.947538375854492
276	390816	138.625	28.87890625	-329.921875	-16.408578872680664	-15.71574592590332
276	390818	-298.328125	-0.14453125	108.96875	-15.795148849487305	-15.259933471679688
2853	1014947	0.0	0.0	0.0	-22.453079223632812	-21.585113525390625
2853	1014950	77.40625	-292.984375	316.75	-18.671539306640625	-18.207477569580078
2853	1014953	-85.421875	-14.625	136.3125	-18.834861755371094	-18.08555030822754
2853	1014962	121.193359375	141.75	-13.71875	-16.76735496520996	-16.0606689453125
2853	1014963	27.763671875	71.671875	-71.75	-17.518890380859375	-16.728351593017578
2854	1015041	0.0	0.0	0.0	-22.354549407958984	-21.50515365600586
2854	1015043	172.734375	249.796875	-1.875	-21.610902786254883	-21.00374412536621
2854	1015057	173.03125	259.734375	-5.4375	-18.643444061279297	-18.0122127532959
2854	1015058	-18.21875	60.234375	-45.765625	-18.113073348999023	-17.28232765197754
2854	1015066	167.0625	248.109375	-12.34375	-18.387786865234375	-17.796159744262695
2854	1015069	175.03125	225.03125	-0.84375	-18.768552780151367	-18.519948959350586
2854	1015074	155.6875	277.484375	12.671875	-17.26483726501465	-16.727928161621094
2854	1015044	177.296875	-51.65625	-49.703125	-19.45713996887207	-18.921770095825195
2854	1015045	-8.9375	-20.3125	54.953125	-20.61062240600586	-19.764135360717773
2854	1015046	-6.75	-47.46875	82.71875	-20.632793426513672	-19.79985809326172
2854	1015048	270.53125	293.234375	125.09375	-18.381704330444336	-17.73017120361328
2854	1015049	-116.421875	44.640625	13.53125	-16.359371185302734	-16.183666229248047
2854	1015053	170.015625	230.03125	-13.921875	-19.21183204650879	-18.573177337646484
2854	1015055	175.890625	213.421875	-10.15625	-19.262048721313477	-18.7360897064209
2855	1015149	0.0	0.0	0.0	-22.656326293945312	-21.798583984375
2855	1015150	76.25	-76.125	-85.42578125	-21.782873153686523	-21.27484130859375
2855	1015160	42.328125	46.328125	90.91015625	-15.97388744354248	-15.449155807495117
2855	1015151	406.484375	154.6875	109.71875	-19.463712692260742	-18.99869155883789
2855	1015152	-1.8125	-69.453125	106.85546875	-19.6604061126709	-19.234603881835938
2855	1015154	28.796875	-250.0625	40.3984375	-18.317720413208008	-17.57546615600586
2856	1015221	0.0	0.0	0.0	-22.312530517578125	-21.487911224365234
2856	1015222	-65.953125	-63.90234375	-14.515625	-21.695219039916992	-20.866308212280273
2856	1015239	-93.078125	21.578125	-66.359375	-16.358190536499023	-15.823943138122559
2856	1015223	-6.953125	-57.4375	53.4375	-20.530818939208984	-19.676301956176758
2856	1015224	141.953125	76.53125	-94.515625	-19.561279296875	-19.00200080871582
2856	1015225	-511.515625	37.6015625	98.640625	-19.076045989990234	-18.640256881713867
2856	1015228	115.828125	-85.7578125	82.46875	-18.22517204284668	-17.464927673339844
2856	1015229	-114.125	111.77734375	-84.515625	-17.001083374023438	-16.55458641052246
2856	1015230	63.265625	-120.8359375	-73.359375	-17.868452072143555	-17.15428352355957
2856	1015232	-200.578125	-43.10546875	-63.625	-16.25603675842285	-15.735245704650879
2857	1015345	0.0	0.0	0.0	-22.385021209716797	-21.536958694458008
2857	1015346	-35.45703125	48.078125	-81.140625	-20.670812606811523	-19.92275047302246
2857	1015357	-13.7109375	47.671875	-124.734375	-16.582216262817383	-16.135303497314453
2857	1015361	-161.12890625	95.6875	-34.0	-15.721614837646484	-15.108052253723145
2857	1015362	87.4296875	48.328125	6.15625	-16.7959041595459	-16.09815788269043
2857	1015363	33.1796875	59.9375	-238.328125	-16.747350692749023	-16.041908264160156
2857	1015365	-48.234375	78.78125	-88.46875	-16.97450828552246	-16.170082092285156
2857	1015347	-75.7421875	74.375	-74.265625	-20.146297454833984	-19.387704849243164
2857	1015348	-217.91015625	-70.65625	-34.625	-18.88728904724121	-18.140945434570312
2857	1015349	3.93359375	203.6875	125.359375	-18.390047073364258	-17.822559356689453
2857	1015350	84.5234375	-27.875	99.21875	-19.128137588500977	-18.34202766418457
2857	1015351	17.09375	25.84375	-84.71875	-16.705312728881836	-16.479726791381836
2857	1015352	7.3515625	-24.59375	-37.28125	-18.619871139526367	-17.8994197845459
2857	1015353	30.26171875	-39.5	4.109375	-19.044736862182617	-18.186962127685547
2857	1015354	-287.6640625	31.265625	236.859375	-15.672297477722168	-15.095688819885254
2858	1015457	0.0	0.0	0.0	-22.46339225769043	-21.618310928344727
2858	1015458	14.0	-53.74609375	-122.90625	-20.35769271850586	-19.694917678833008
2858	1015471	-32.0	53.28515625	1.015625	-17.94715690612793	-17.115753173828125
2858	1015481	32.34375	-64.87890625	15.8984375	-16.80097770690918	-16.009401321411133
2858	1015459	128.375	-366.89453125	-151.3203125	-18.069061279296875	-17.492835998535156
2858	1015460	-44.21875	5.09375	55.984375	-20.583131790161133	-19.79279899597168
2858	1015461	-118.46875	65.30078125	-209.8046875	-17.684741973876953	-17.278446197509766
2858	1015513	118.625	121.20703125	-441.78125	-16.205472946166992	-15.805018424987793
2858	1015462	-153.1875	234.30859375	-9.0859375	-18.35729217529297	-17.75593376159668
2858	1015463	-12.09375	-77.4453125	-46.671875	-18.588340759277344	-17.8011474609375
2858	1015469	111.15625	48.71875	145.015625	-16.783828735351562	-16.07222557067871
2859	1015572	0.0	0.0	0.0	-22.621936798095703	-21.784774780273438
2859	1015573	255.90625	-76.890625	-403.5	-20.694988250732422	-19.858055114746094
2859	1015592	-58.40625	92.78125	24.53125	-17.23421287536621	-16.372983932495117
2859	1015574	-84.78125	-146.453125	-21.46875	-20.449071884155273	-19.769502639770508
2859	1015575	11.5625	6.953125	83.71875	-20.933320999145508	-20.10786247253418
2859	1015577	-124.6875	-31.578125	-109.75	-20.265968322753906	-19.512008666992188
2859	1015580	36.234375	174.734375	466.9375	-17.766193389892578	-17.034160614013672
2859	1015581	31.421875	89.921875	12.71875	-18.915119171142578	-18.128721237182617
2860	1015658	0.0	0.0	0.0	-22.525842666625977	-21.644338607788086
2860	1015659	31.390625	436.0	-96.59375	-18.70979881286621	-18.11602210998535
2860	1015671	101.484375	-19.5	-21.5	-16.923084259033203	-16.19792938232422
2860	1015675	31.265625	69.125	-22.296875	-17.424774169921875	-16.63990020751953
2860	1015676	60.03125	73.53125	-38.71875	-16.693540573120117	-15.885746955871582
2860	1015689	82.78125	77.375	19.890625	-16.42026710510254	-15.699432373046875
2860	1015663	78.609375	20.34375	241.59375	-16.665815353393555	-15.961692810058594
2860	1015665	5.109375	-41.34375	19.734375	-18.016340255737305	-17.146669387817383
2860	1015669	383.84375	52.46875	66.171875	-17.29280662536621	-16.5672607421875
2861	1015739	0.0	0.0	0.0	-22.139890670776367	-21.292842864990234
2861	1015740	136.5625	-81.078125	-10.03125	-22.017894744873047	-21.19902229309082
2861	1015754	229.875	90.1875	-48.578125	-15.982573509216309	-15.379920959472656
2861	1015760	-201.765625	48.4921875	62.03125	-17.39962387084961	-16.68043327331543
2861	1015761	404.71875	-2.6953125	-89.109375	-16.76663589477539	-16.277616500854492
2861	1015741	-50.125	-238.9296875	-54.3125	-20.189083099365234	-19.562366485595703
2861	1015744	10.234375	-95.3203125	-10.984375	-19.388885498046875	-18.561887741088867
2861	1015745	147.6875	-94.5703125	-0.484375	-20.360977172851562	-19.580394744873047
2861	1015746	-28.71875	-20.7265625	-74.109375	-17.340993881225586	-16.75196075439453
2861	1015747	430.40625	-43.7734375	31.640625	-18.924137115478516	-18.14896011352539
2861	1015750	76.984375	-14.6875	68.46875	-17.959684371948242	-17.305450439453125
2862	1015858	0.0	0.0	0.0	-21.75336265563965	-20.905044555664062
2862	1015859	85.203125	47.328125	-24.5234375	-22.368623733520508	-21.50412368774414
2862	1015868	22.765625	119.109375	81.3203125	-16.292694091796875	-15.711626052856445
2862	1015860	-29.9921875	46.90625	-94.79296875	-20.331762313842773	-19.565818786621094
2862	1015888	76.3125	17.8125	-267.7265625	-16.8726749420166	-16.13836669921875
2862	1015861	34.71875	11.578125	433.8671875	-18.635704040527344	-17.97347068786621
2862	1015862	-393.0546875	96.171875	62.7265625	-17.40639305114746	-16.88224983215332
2862	1015863	81.4765625	-45.265625	-94.94140625	-19.175735473632812	-18.466794967651367
2862	1015864	18.1015625	-217.609375	-174.4453125	-18.299205780029297	-17.64515495300293
2862	1015865	5.1015625	-17.8125	14.6796875	-19.865846633911133	-19.040138244628906
277	391418	0.0	0.0	0.0	-24.011146545410156	-23.24267578125
277	391419	333.65625	26.875	18.1484375	-21.462921142578125	-20.624940872192383
277	391431	96.9296875	-685.03125	-7.7734375	-20.714937210083008	-19.88242530822754
277	391553	-17.4453125	-83.0625	211.6640625	-16.58376121520996	-15.87507152557373
277	391557	-99.3359375	-27.6875	-66.9453125	-17.10236167907715	-16.145231246948242
277	391432	-40.9765625	92.84375	399.6875	-20.905990600585938	-20.052753448486328
277	391434	773.6484375	-0.5625	293.9453125	-19.47408103942871	-18.881471633911133
277	391576	-86.0	-10.21875	84.046875	-16.03097152709961	-15.26335620880127
